,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
7677,FDP33,0.8422149449240844,2,0.2716212597918503,15,0.959587161882254,13,0.08333333333333333,1.0,3,1,2045.3376
7678,FDT49,0.14557904138136352,2,0.46066918689853775,11,0.32147077399506957,13,0.08333333333333333,1.0,3,1,2876.256
7679,FDK02,0.4730574575766597,2,0.34167642464980486,11,0.3813862912481578,35,0.7916666666666666,0.0,2,1,1438.128
7680,NCM07,0.28818100625186066,2,0.12168982501917196,4,0.22411357632309897,46,0.5,0.0,1,1,419.454
7681,FDX38,0.3539743971420065,1,0.14679764254646874,12,0.06217189929982549,46,0.5,0.0,1,1,575.2512
7682,FDS56,0.07323608216731171,1,0.19754212287240025,16,0.9797825452125313,10,0.5416666666666666,0.5,3,4,786.9756
7683,FDU26,0.7231318844894313,1,0.12998292815306225,12,0.37983364912495166,49,0.5833333333333334,0.5,1,1,1072.6038
7684,FDR16,0.07680857398035129,1,0.32029286324908074,13,0.7773049392525586,49,0.5833333333333334,0.5,1,1,5343.045
7685,FDA58,0.28818100625186066,2,0.3159381725710661,15,0.8684405327031084,46,0.5,0.0,1,1,942.7728
7686,FDI26,0.08246501935099736,2,0.10666814421449887,11,0.6304983395472974,18,1.0,0.5,3,2,1249.0408
7687,FDU36,0.09496874069663593,2,0.14087538429956964,10,0.28246541572438516,35,0.7916666666666666,0.0,2,1,2069.3064
7688,FDG60,0.9404584697826734,2,0.18480487470683873,10,0.8615151885581566,35,0.7916666666666666,0.0,2,1,4687.232
7689,FDH14,0.7469484965763621,1,0.2385812473734812,11,0.46941660045229516,10,0.5416666666666666,0.5,3,4,280.9676
7690,FDQ37,0.4943521991149732,2,0.2704959394922177,2,0.6831871523745493,27,0.0,0.5,3,3,7943.6598
7691,FDW23,0.07204525156296517,2,0.24953198466359672,10,0.02303241448159241,13,0.08333333333333333,1.0,3,1,849.5608
7692,FDM03,0.4819886871092587,2,0.37676650880157636,7,0.32472122051762664,17,0.9166666666666666,0.5,2,1,2251.0698
7693,FDB58,0.3539743971420065,1,0.041064575872535924,15,0.4614861561029277,13,0.08333333333333333,1.0,3,1,3119.9388
7694,FDR09,0.8154212563262875,2,0.2364861713545161,15,0.9720193345964998,13,0.08333333333333333,1.0,3,1,1035.9848
7695,FDR48,0.42244715689193213,2,0.0,10,0.5030271852440424,18,1.0,0.5,3,2,1821.6288
7696,FDZ52,0.8719857100327477,2,0.304742029612826,13,0.33531042655637733,46,0.5,0.0,1,1,778.3202
7697,DRD60,0.6635903542721047,2,0.11355366591895218,8,0.6429305122615434,49,0.5833333333333334,0.5,1,1,3453.5046
7698,FDJ14,0.34206609109854125,1,0.15234527414561988,11,0.20715760378678294,13,0.08333333333333333,1.0,3,1,239.688
7699,NCY29,0.5415302173265852,2,0.2351895308636826,9,0.10867221509144376,46,0.5,0.0,1,1,1188.453
7700,NCP41,0.7171777314676987,2,0.04932296733099963,9,0.3292450203396967,13,0.08333333333333333,1.0,3,1,970.7364
7701,FDK46,0.3003870199464126,2,0.1570438293567093,15,0.9642340525232769,45,0.7083333333333334,0.5,2,1,4673.916
7702,FDI48,0.4343554629353974,1,0.16952973990013878,10,0.08181974071131214,13,0.08333333333333333,1.0,3,1,922.7988
7703,FDX48,0.4943521991149732,1,0.20200560156731237,10,0.5215468356321605,19,0.0,0.0,1,4,617.8624
7704,NCI29,0.240845489729086,2,0.09949197198943498,9,0.46657956930097993,49,0.5833333333333334,0.5,1,1,709.077
7705,FDL51,0.9612980053587376,1,0.14461839246555602,12,0.7754619725770633,46,0.5,0.0,1,1,2143.876
7706,FDU21,0.43137838642453114,1,0.23494684451533665,15,0.018955137216551562,17,0.9166666666666666,0.5,2,1,577.2486
7707,FDA08,0.4943521991149732,1,0.26703731188108143,16,0.5571455493755476,19,0.0,0.0,1,4,328.9052
7708,FDK03,0.4790116105983923,1,0.22601584925538204,12,0.9535107199369776,18,1.0,0.5,3,2,4832.3764
7709,DRH39,0.9612980053587376,2,0.2826944943683405,12,0.19684768657172547,49,0.5833333333333334,0.5,1,1,2220.4429999999998
7710,NCR18,0.6725215838047037,2,0.06264205248434558,14,0.04380844691644764,18,1.0,0.5,3,2,255.6672
7711,NCX42,0.10747246204227451,2,0.01820572411149408,14,0.5618145114737622,46,0.5,0.0,1,1,1151.1682
7712,FDR15,0.2825245608812147,1,0.1019820406255534,7,0.5320129508519583,49,0.5833333333333334,0.5,1,1,1241.0512
7713,FDN60,0.4943521991149732,2,0.5073511252813216,10,0.5363805526692882,19,0.0,0.0,1,4,316.9208
7714,FDH24,0.9612980053587376,2,0.06563017991592143,10,0.5336997195227132,17,0.9166666666666666,0.5,2,1,2985.4472
7715,FDY50,0.4943521991149732,2,0.3968490995068475,12,0.2437503820059899,27,0.0,0.5,3,3,3301.0364
7716,FDT26,0.8511461744566835,1,0.20725040204214154,12,0.3779906824494564,49,0.5833333333333334,0.5,1,1,1797.66
7717,NCC30,0.7171777314676987,2,0.08396693991699186,14,0.6169159043524914,35,0.7916666666666666,0.0,2,1,2676.5159999999996
7718,NCE43,0.4730574575766597,2,0.31499731837918993,14,0.5923418834762885,46,0.5,0.0,1,1,4942.8992
7719,DRK39,0.14676987198571,2,0.0,12,0.22298538529973042,17,0.9166666666666666,0.5,2,1,1414.825
7720,FDL16,0.49389699315272395,2,0.512537507580751,13,0.06203777275227679,13,0.08333333333333333,1.0,3,1,885.5139999999999
7721,FDQ36,0.19648704971717776,1,0.4939402775499159,10,0.021200483534692928,18,1.0,0.5,3,2,1155.8288
7722,FDS34,0.8809169395653469,1,0.2336987711366514,15,0.3487366637464431,35,0.7916666666666666,0.0,2,1,1593.9252
7723,FDN32,0.7707651086632926,2,0.0474797648807299,16,0.6516877873533947,45,0.7083333333333334,0.5,2,1,2766.3990000000003
7724,FDZ23,0.7856504912176242,1,0.2059730891242471,10,0.6635613824202543,45,0.7083333333333334,0.5,2,1,1491.392
7725,DRL49,0.511759452217922,2,0.17210205197251657,8,0.4761967823211024,49,0.5833333333333334,0.5,1,1,854.8872
7726,FDG33,0.048228639476034556,1,0.4269720674517496,1,0.6047850919191302,35,0.7916666666666666,0.0,2,1,4637.9628
7727,FDG04,0.5087823757070556,2,0.018499313202750032,13,0.6634162201441096,45,0.7083333333333334,0.5,2,1,2432.1674
7728,FDR04,0.15004465614766302,2,0.0688592122825505,13,0.27893568037813504,45,0.7083333333333334,0.5,2,1,1944.136
7729,FDF52,0.2825245608812147,2,0.20332674943281326,13,0.6334474257889697,35,0.7916666666666666,0.0,2,1,2189.1504
7730,FDT36,0.4611491515331944,2,0.5671619547807998,10,0.02545603026166561,10,0.5416666666666666,0.5,3,4,176.437
7731,FDH17,0.6933611193807679,1,0.05066973405125649,13,0.27412155600377597,13,0.08333333333333333,1.0,3,1,1076.5986
7732,NCL42,0.8511461744566835,2,0.12363301500015766,14,0.9029110554231269,17,0.9166666666666666,0.5,2,1,5635.3312
7733,DRN35,0.20571598690086335,2,0.21478590816699367,5,0.01257733499039043,18,1.0,0.5,3,2,467.3916
7734,FDL21,0.4943521991149732,1,0.038102298727186595,15,0.03165556302589494,19,0.0,0.0,1,4,79.896
7735,FDX07,0.4943521991149732,1,0.06945327250615933,16,0.646035796507956,27,0.0,0.5,3,3,4577.375
7736,FDW16,0.7618338791306937,1,0.12629529605669884,13,0.26227003239410795,46,0.5,0.0,1,1,826.9236
7737,FDS11,0.4943521991149732,1,0.16836476259997277,6,0.8116302996964326,27,0.0,0.5,3,3,7158.6816
7738,NCZ54,0.6010717475439119,2,0.2548759717944479,14,0.5609766450026825,18,1.0,0.5,3,2,2599.2832
7739,FDH32,0.4909199166418577,2,0.23157049688227094,16,0.2769585871550911,35,0.7916666666666666,0.0,2,1,3765.099
7740,NCQ17,0.4943521991149732,2,0.3543529585961669,9,0.5393627460967477,27,0.0,0.5,3,3,4068.038
7741,FDK38,0.12473950580529922,2,0.16224515116659063,11,0.49441507242833577,35,0.7916666666666666,0.0,2,1,2078.6276
7742,NCF55,0.12622804406073235,2,0.06592235605714686,14,0.018664812664262564,13,0.08333333333333333,1.0,3,1,952.7598
7743,FDW39,0.1271211670139923,1,0.11285559247510074,7,0.6177758422807627,18,1.0,0.5,3,2,1411.496
7744,FDX36,0.4943521991149732,1,0.6839634294670022,10,0.8143111328430075,19,0.0,0.0,1,4,450.0808
7745,FDD47,0.18130395951175943,1,0.43454178280212524,3,0.5961619433748278,45,0.7083333333333334,0.5,2,1,4431.5648
7746,FDQ46,0.17594522179220004,2,0.31586327099369377,15,0.33686306867958354,13,0.08333333333333333,1.0,3,1,1901.5248
7747,FDE56,0.4943521991149732,1,0.482426561891712,16,0.13212908067287385,27,0.0,0.5,3,3,2291.0178
7748,FDY39,0.4943521991149732,1,0.2507412902258195,7,0.6556530095280783,19,0.0,0.0,1,4,1470.0864
7749,FDG05,0.38374516225066985,1,0.267507802925189,13,0.5329959795991823,46,0.5,0.0,1,1,2972.797
7750,NCR54,0.4943521991149732,2,0.48284737738873357,14,0.6936422318657511,19,0.0,0.0,1,4,196.41099999999997
7751,FDX57,0.7558797261089609,1,0.14451906877774232,15,0.2738422671800827,18,1.0,0.5,3,2,1263.6884
7752,FDC17,0.4943521991149732,2,0.04685225671932954,13,0.7542614890423704,27,0.0,0.5,3,3,9678.0688
7753,DRL60,0.4943521991149732,2,0.14427147669125157,8,0.5067020828664373,19,0.0,0.0,1,4,457.4046
7754,FDO32,0.10747246204227451,2,0.366768020658109,16,0.059915517253088336,13,0.08333333333333333,1.0,3,1,1118.5439999999999
7755,NCO29,0.39267639178326885,2,0.09814322896622595,9,0.5601167070744114,13,0.08333333333333333,1.0,3,1,1480.0734
7756,FDJ36,0.4943521991149732,1,0.3886799157448152,10,0.3108815679563189,27,0.0,0.5,3,3,2563.33
7757,NCF54,0.8005358737719559,2,0.14456286109323574,14,0.5910574944481797,45,0.7083333333333334,0.5,2,1,3103.9596
7758,FDV04,0.19470080381065794,1,0.4567326502556337,13,0.5413398393197917,35,0.7916666666666666,0.0,2,1,1414.1592
7759,NCK30,0.6129800535873772,2,0.3108052235349678,14,0.9464402135158814,10,0.5416666666666666,0.5,3,4,1775.6886
7760,FDX09,0.4943521991149732,2,0.3478873236177022,15,0.6097112713838465,19,0.0,0.0,1,4,176.437
7761,FDH53,0.9493896993152723,1,0.05841743238306313,13,0.22270609647603723,13,0.08333333333333333,1.0,3,1,1403.5064
7762,FDT22,0.3477225364691872,2,0.3420452137432241,15,0.1244999966043912,45,0.7083333333333334,0.5,2,1,778.9860000000001
7763,DRF25,0.4943521991149732,2,0.2075364482945492,8,0.020072292511324353,19,0.0,0.0,1,4,73.238
7764,FDG56,0.520690681750521,1,0.21802509915711804,16,0.1254830253516153,45,0.7083333333333334,0.5,2,1,918.804
7765,FDG38,0.4943521991149732,1,0.15979063162240392,11,0.22212544737145923,27,0.0,0.5,3,3,3494.1184
7766,FDS34,0.8809169395653469,1,0.2342170071021568,15,0.3546789791441708,45,0.7083333333333334,0.5,2,1,1707.777
7767,FDP44,0.711223578445966,1,0.24311726460864566,16,0.3006947415602143,49,0.5833333333333334,0.5,1,1,1743.0644
7768,FDW03,0.06400714498362609,1,0.07466970130979371,7,0.30365486353048243,13,0.08333333333333333,1.0,3,1,1986.0814
7769,FDU25,0.4641262280440607,2,0.08157944109957622,11,0.11729536363574625,18,1.0,0.5,3,2,926.7936
7770,NCR17,0.31229532598987797,2,0.07440146310001212,9,0.36145916101297804,45,0.7083333333333334,0.5,2,1,2780.3808
7771,FDY39,0.04465614766299494,1,0.14379284291356287,7,0.6395238677342462,18,1.0,0.5,3,2,2388.8904
7772,FDA03,0.8303066388806192,1,0.13865929398273183,12,0.4882045039355107,49,0.5833333333333334,0.5,1,1,3645.255
7773,FDG58,0.3655849955343852,1,0.0,15,0.5301699841764631,46,0.5,0.0,1,1,1869.5664
7774,NCB19,0.1172968145281334,2,0.2765193667883927,14,0.2342893669906078,17,0.9166666666666666,0.5,2,1,1631.8758
7775,FDI07,0.4641262280440607,1,0.10296675717139438,7,0.7082076958077813,49,0.5833333333333334,0.5,1,1,3757.1094
7776,NCS06,0.20125037213456384,2,0.0966248893072412,14,0.9753928719380098,35,0.7916666666666666,0.0,2,1,2366.919
7777,FDX03,0.6725215838047037,1,0.31140364441470536,7,0.067421510502618,10,0.5416666666666666,0.5,3,4,90.5488
7778,NCK29,0.0631140220303662,2,0.0,9,0.3849049908658123,46,0.5,0.0,1,1,2463.46
7779,FDH16,0.3539743971420065,2,0.15990578095958966,13,0.2525186928264368,13,0.08333333333333333,1.0,3,1,1258.362
7780,FDA55,0.4943521991149732,1,0.1726998150996537,16,0.8171481639943226,27,0.0,0.5,3,3,5592.72
7781,FDS20,0.2557308722834177,2,0.16428790540231333,16,0.6427853499853989,49,0.5833333333333334,0.5,1,1,4925.5884
7782,FDS31,0.5087823757070556,1,0.1345724425997272,16,0.6326095593178901,46,0.5,0.0,1,1,2345.6134
7783,FDA23,0.4943521991149732,2,0.14299582033546185,10,0.297165006213964,27,0.0,0.5,3,3,2327.6368
7784,NCU18,0.6278654361417088,2,0.17000924154584188,14,0.46248022057874755,35,0.7916666666666666,0.0,2,1,2681.8424
7785,FDE11,0.7826734147067579,1,0.41104528252709327,3,0.6502692717777371,13,0.08333333333333333,1.0,3,1,3146.5708
7786,FDE44,0.6010717475439119,2,0.0,16,0.0784351676412064,45,0.7083333333333334,0.5,2,1,837.5764
7787,FDV51,0.7022923489133671,2,0.0990858493456403,7,0.5708621111179024,46,0.5,0.0,1,1,2652.5472
7788,FDK51,0.9106877046740102,2,0.01603197357315708,12,0.9902376247037331,17,0.9166666666666666,0.5,2,1,5829.7448
7789,FDR36,0.12860970526942542,1,0.37099973900620425,10,0.05201818008950825,45,0.7083333333333334,0.5,2,1,838.908
7790,FDU40,0.9702292348913367,2,0.11390074308625583,13,0.6844605056740624,46,0.5,0.0,1,1,2906.217
7791,FDU37,0.4943521991149732,1,0.31670215221644904,11,0.20588425048726988,27,0.0,0.5,3,3,4074.696
7792,FDV47,0.7469484965763621,2,0.16493280137551175,6,0.22948627834484445,13,0.08333333333333333,1.0,3,1,1775.6886
7793,FDF04,0.4943521991149732,2,0.07270817952022232,13,0.9649488281754036,19,0.0,0.0,1,4,516.6608
7794,FDX16,0.791604644239357,2,0.20036362573550595,13,0.49454919897588445,35,0.7916666666666666,0.0,2,1,1947.465
7795,NCL05,0.8958023221196785,2,0.14573423625550117,9,0.058519073134622304,13,0.08333333333333333,1.0,3,1,605.878
7796,NCL30,0.4943521991149732,2,0.14830930114431778,14,0.4017158011259839,27,0.0,0.5,3,3,7158.6816
7797,NCR06,0.4730574575766597,2,0.02060089975439883,14,0.044232898016285334,46,0.5,0.0,1,1,383.5008
7798,FDX03,0.6725215838047037,1,0.1864237743849139,7,0.06105474400505266,45,0.7083333333333334,0.5,2,1,633.8416
7799,FDR32,0.13247990473355167,1,0.0,16,0.8326856209549811,46,0.5,0.0,1,1,3197.1716
7800,FDX04,0.8958023221196785,1,0.1265677274393081,13,0.06938756799706619,35,0.7916666666666666,0.0,2,1,335.5632
7801,DRH01,0.7707651086632926,2,0.29981890365626035,8,0.5962850341937806,17,0.9166666666666666,0.5,2,1,2432.8332
7802,FDO57,0.964275081869604,2,0.33171020597072,15,0.5503764032353361,45,0.7083333333333334,0.5,2,1,1444.1202
7803,FDD11,0.4943521991149732,2,0.0927810896906939,3,0.9482831801913766,27,0.0,0.5,3,3,3036.048
7804,DRM47,0.2825245608812147,2,0.22317385861683373,5,0.6701853662843211,10,0.5416666666666666,0.5,3,4,382.1692
7805,NCC54,0.7856504912176242,2,0.29748824867121487,9,0.8961419092829154,35,0.7916666666666666,0.0,2,1,5543.4508
7806,FDC45,0.7409943435546293,2,0.4139707498880267,16,0.5951678788990079,49,0.5833333333333334,0.5,1,1,1539.9954
7807,FDW46,0.4943521991149732,1,0.37482497233754447,15,0.13734558468987906,19,0.0,0.0,1,4,65.2484
7808,FDP40,0.0,1,0.10453570114849815,13,0.33474081318039506,13,0.08333333333333333,1.0,3,1,1230.3984
7809,FDM08,0.33015778505507587,1,0.27311647457468896,16,0.8243638326915633,10,0.5416666666666666,0.5,3,4,1342.2528
7810,FDV52,0.9612980053587376,1,0.37062426276134747,13,0.37545501157902605,49,0.5833333333333334,0.5,1,1,2003.3922
7811,DRB24,0.2518606728192915,2,0.0627878360398655,8,0.5168778735339459,45,0.7083333333333334,0.5,2,1,4170.5712
7812,NCC54,0.7856504912176242,2,0.4980285114314417,9,0.882983925187947,10,0.5416666666666666,0.5,3,4,723.0588
7813,FDV38,0.4943521991149732,2,0.5426241651459892,12,0.10061867992312344,19,0.0,0.0,1,4,109.1912
7814,FDB36,0.054182792497767196,1,0.14807228791215038,10,0.4158457782395806,45,0.7083333333333334,0.5,2,1,1311.626
7815,DRH51,0.4943521991149732,2,0.5183263334042935,12,0.24743631535698035,19,0.0,0.0,1,4,175.7712
7816,FDV45,0.4943521991149732,2,0.1365119692641467,15,0.6628466067681276,27,0.0,0.5,3,3,7510.224
7817,NCL29,0.4943521991149732,2,0.34528258982339544,9,0.5334093949704243,27,0.0,0.5,3,3,1584.604
7818,FDU14,0.7856504912176242,2,0.17713279660802345,12,0.9265130832807014,10,0.5416666666666666,0.5,3,4,499.35
7819,FDH17,0.6933611193807679,1,0.05070234457254285,13,0.280912773601179,35,0.7916666666666666,0.0,2,1,1174.4712
7820,FDQ15,0.9404584697826734,1,0.4599544595242619,7,0.20347167043579242,35,0.7916666666666666,0.0,2,1,649.8208
7821,FDZ44,0.21613575468889554,2,0.11860291898179848,16,0.3573487765621498,17,0.9166666666666666,0.5,2,1,820.2656
7822,FDM32,0.9493896993152723,2,0.0630010331466262,16,0.24148296423065688,18,1.0,0.5,3,2,719.064
7823,NCP29,0.23012801428996724,2,0.34181752476319777,9,0.14018261584119418,35,0.7916666666666666,0.0,2,1,703.0848
7824,FDG53,0.32420363203334324,2,0.14043115159191294,13,0.46913731162860184,17,0.9166666666666666,0.5,2,1,838.908
7825,FDT25,0.1753498064900268,2,0.15517393311340602,11,0.3867479575413076,18,1.0,0.5,3,2,2572.6512
7826,FDM39,0.4943521991149732,2,0.16203774289174377,12,0.6210152530747238,27,0.0,0.5,3,3,8417.7094
7827,FDW35,0.35992855016373915,2,0.03383684619711259,6,0.05329153338902131,45,0.7083333333333334,0.5,2,1,671.1264
7828,FDD10,0.955343852337005,1,0.2345655246258493,15,0.6194626109515176,10,0.5416666666666666,0.5,3,4,892.172
7829,FDH08,0.4943521991149732,2,0.052817165350124075,16,0.8468266337971735,27,0.0,0.5,3,3,5283.1230000000005
7830,DRG37,0.6933611193807679,2,0.05925063439933795,8,0.5208320599800338,18,1.0,0.5,3,2,1246.3776
7831,FDU01,0.9345043167609407,1,0.036734024105926334,11,0.6464492118791979,17,0.9166666666666666,0.5,2,1,2406.2012
7832,NCZ17,0.4522179220005954,2,0.24286666391303818,9,0.022753125657899196,18,1.0,0.5,3,2,493.3578
7833,FDU34,0.4943521991149732,2,0.2278710617809112,15,0.4015927103070309,27,0.0,0.5,3,3,4482.1656
7834,FDB16,0.21762429294432872,2,0.13677992427489202,12,0.24291251553491028,35,0.7916666666666666,0.0,2,1,1133.8574
7835,FDG10,0.12354867520095267,1,0.05575714590037968,15,0.11234711271383847,10,0.5416666666666666,0.5,3,4,57.2588
7836,FDH46,0.14170884191723726,1,0.12560617840172622,15,0.2994213882607013,13,0.08333333333333333,1.0,3,1,2255.7304
7837,FDC16,0.4943521991149732,1,0.06233484852329121,12,0.24178432451154164,27,0.0,0.5,3,3,2510.0660000000003
7838,FDH50,0.6219112831199761,1,0.4915023236267767,11,0.6559322983517716,35,0.7916666666666666,0.0,2,1,1844.266
7839,NCZ18,0.19470080381065794,2,0.5666047226125124,14,0.9515336267139336,46,0.5,0.0,1,1,5073.396
7840,FDJ32,0.3655849955343852,2,0.17598640690912098,16,0.12802973195064143,46,0.5,0.0,1,1,428.7752
7841,DRI23,0.8511461744566835,2,0.0,5,0.5550453653335506,35,0.7916666666666666,0.0,2,1,3209.156
7842,DRD01,0.44924084548972903,1,0.18657836756206814,8,0.09325784894973821,49,0.5833333333333334,0.5,1,1,386.8298
7843,FDY02,0.2613873176540637,1,0.2674363454135161,12,0.9753928719380098,45,0.7083333333333334,0.5,2,1,3418.883
7844,FDG38,0.26317356356058347,1,0.16081783106883932,11,0.23485898036658992,49,0.5833333333333334,0.5,1,1,1704.4479999999999
7845,NCG30,0.9315272402500743,2,0.3425668328714103,14,0.3952259438094656,49,0.5833333333333334,0.5,1,1,1120.5414
7846,FDO31,0.13128907412920512,1,0.08861616063789919,16,0.20970431038580906,18,1.0,0.5,3,2,559.2719999999999
7847,NCU42,0.2646621018160167,2,0.059521171698070065,14,0.5808927395092667,45,0.7083333333333334,0.5,2,1,4211.185
7848,NCG30,0.9315272402500743,2,0.3427287161398858,14,0.3897080795115757,45,0.7083333333333334,0.5,2,1,1120.5414
7849,NCA30,0.8600774039892825,2,0.0,14,0.6701964020129169,46,0.5,0.0,1,1,567.2616
7850,FDF29,0.6278654361417088,1,0.06065209203025901,13,0.4165605538917073,13,0.08333333333333333,1.0,3,1,3505.437
7851,FDI14,0.5683239059243822,2,0.273506923826658,11,0.4730914980746898,49,0.5833333333333334,0.5,1,1,3528.74
7852,FDY57,0.9315272402500743,1,0.369811515023855,15,0.27031253183383247,49,0.5833333333333334,0.5,1,1,1342.2528
7853,FDT27,0.4943521991149732,1,0.21087728642264525,7,0.8559973242602666,27,0.0,0.5,3,3,3515.4240000000004
7854,FDM46,0.4943521991149732,2,0.4847673024166306,15,0.2607063545423059,27,0.0,0.5,3,3,3635.268
7855,NCD30,0.4943521991149732,2,0.0,14,0.28388393130004275,27,0.0,0.5,3,3,978.7260000000001
7856,FDJ15,0.4943521991149732,1,0.0706765431305372,12,0.6454661831319738,27,0.0,0.5,3,3,6064.1064
7857,NCW05,0.9345043167609407,2,0.45181786496745946,9,0.32939018261584124,45,0.7083333333333334,0.5,2,1,3644.5892
7858,FDT13,0.6129800535873772,2,0.0,11,0.663974797791496,10,0.5416666666666666,0.5,3,4,188.4214
7859,NCP06,0.9612980053587376,2,0.20003423480479127,14,0.5027478964203493,10,0.5416666666666666,0.5,3,4,151.1366
7860,FDP03,0.03542721047930935,1,0.18667125075566943,7,0.38560873078934327,45,0.7083333333333334,0.5,2,1,2352.9372
7861,NCM30,0.4943521991149732,2,0.3587966407648971,14,0.05088998906613968,19,0.0,0.0,1,4,41.2796
7862,FDK20,0.4790116105983923,1,0.12644401513771322,16,0.3948125284382237,13,0.08333333333333333,1.0,3,1,5022.7952
7863,FDX01,0.33015778505507587,2,0.07369845346650662,11,0.35494723223926816,49,0.5833333333333334,0.5,1,1,2796.36
7864,FDV57,0.6367966656743078,1,0.20180000211211668,15,0.6297835638951708,17,0.9166666666666666,0.5,2,1,6471.576
7865,FDY34,0.3539743971420065,1,0.0335092366796907,15,0.57680442651563,45,0.7083333333333334,0.5,2,1,2984.1156
7866,FDP37,0.4943521991149732,2,0.762993165694689,2,0.40623960094805395,19,0.0,0.0,1,4,385.4982
7867,FDP22,0.6010717475439119,1,0.3018153502818232,15,0.091582116007579,35,0.7916666666666666,0.0,2,1,461.3994
7868,FDS25,0.13873176540637094,1,0.4263471781201472,11,0.3286643712351188,46,0.5,0.0,1,1,2542.0244
7869,NCY18,0.1625483774933016,2,0.09524785074161059,14,0.6142461069345123,18,1.0,0.5,3,2,2626.5809999999997
7870,FDO08,0.3896993152724025,1,0.1636178777985074,16,0.5681812779713276,13,0.08333333333333333,1.0,3,1,1480.0734
7871,NCI43,0.4943521991149732,2,0.07869568621605245,14,0.07363207899544309,27,0.0,0.5,3,3,1677.816
7872,FDH16,0.3539743971420065,2,0.1600389606354192,13,0.24784973072822225,46,0.5,0.0,1,1,988.7130000000001
7873,NCZ05,0.4943521991149732,2,0.30994152128699964,9,0.3115853078798497,19,0.0,0.0,1,4,103.199
7874,DRE49,0.964275081869604,2,0.06484069408636683,8,0.511940658340634,45,0.7083333333333334,0.5,2,1,2732.4432
7875,FDO09,0.4943521991149732,1,0.3796329550472262,15,0.9753928719380098,27,0.0,0.5,3,3,5522.811
7876,FDA08,0.4343554629353974,1,0.15238992519367495,16,0.5660590224721391,13,0.08333333333333333,1.0,3,1,2137.8838
7877,NCD55,0.5623697529026496,2,0.07451120729430094,14,0.041831353693403704,17,0.9166666666666666,0.5,2,1,503.3448
7878,NCR50,0.9315272402500743,2,0.03596399374564977,14,0.5235349645838002,13,0.08333333333333333,1.0,3,1,4287.752
7879,NCC06,0.8600774039892825,2,0.0823053228617008,14,0.40638476322419853,49,0.5833333333333334,0.5,1,1,3962.8416
7880,FDC34,0.6814528133373027,1,0.5256397231753172,15,0.5233787665790599,13,0.08333333333333333,1.0,3,1,1869.5664
7881,FDQ49,0.4943521991149732,1,0.20925582881779065,2,0.5274781153012924,19,0.0,0.0,1,4,469.389
7882,FDS60,0.9702292348913367,2,0.09872842475548382,10,0.6382725858919246,13,0.08333333333333333,1.0,3,1,1438.128
7883,FDP10,0.8600774039892825,2,0.3897292108063831,15,0.32416264287024016,13,0.08333333333333333,1.0,3,1,1270.3464
7884,FDW46,0.502828222685323,1,0.2140386798968649,15,0.14031674238874287,35,0.7916666666666666,0.0,2,1,2218.4456
7885,FDG53,0.32420363203334324,2,0.23373088225318558,13,0.4682884094289265,10,0.5416666666666666,0.5,3,4,139.81799999999998
7886,FDP57,0.7707651086632926,2,0.15967005582626473,15,0.308614150180986,35,0.7916666666666666,0.0,2,1,1857.582
7887,NCP43,0.4943521991149732,2,0.16265340541603476,4,0.6386970369917623,19,0.0,0.0,1,4,179.766
7888,FDW49,0.8898481690979457,2,0.2528058812388458,11,0.6320509816705038,17,0.9166666666666666,0.5,2,1,5193.9058
7889,FDA28,0.6874069663590354,1,0.24364420970580467,13,0.39451116815733894,10,0.5416666666666666,0.5,3,4,377.5086
7890,NCS42,0.240845489729086,2,0.21134364824209464,14,0.25435062377333634,35,0.7916666666666666,0.0,2,1,2554.0088
7891,FDP21,0.4943521991149732,1,0.07800516779165301,15,0.66595189101454,27,0.0,0.5,3,3,6239.8776
7892,DRJ39,0.9345043167609407,2,0.11061834749476711,12,0.8016107070336641,46,0.5,0.0,1,1,3066.6748
7893,FDH12,0.3003870199464126,2,0.2601600181744352,10,0.3129817519983158,17,0.9166666666666666,0.5,2,1,2556.672
7894,FDQ13,0.3896993152724025,2,0.032455684497125666,11,0.21986906532472208,49,0.5833333333333334,0.5,1,1,1593.9252
7895,NCQ06,0.502828222685323,2,0.12788080565485013,14,0.9482721444627809,18,1.0,0.5,3,2,5100.028
7896,FDL40,0.4943521991149732,2,0.0351925626159464,13,0.2693184673580126,27,0.0,0.5,3,3,1641.1970000000001
7897,NCE54,0.9612980053587376,2,0.0,14,0.182706673729533,18,1.0,0.5,3,2,1880.885
7898,FDL58,0.07293837451622509,1,0.37793474441323516,15,0.9807655739597554,10,0.5416666666666666,0.5,3,4,790.9704
7899,FDW38,0.04584697826734149,1,0.4240217912462069,12,0.09227482020251412,18,1.0,0.5,3,2,377.5086
7900,FDD17,0.1753498064900268,2,0.09927131426290105,13,0.8781918722707794,13,0.08333333333333333,1.0,3,1,3327.6684
7901,FDK25,0.41947008038106576,1,0.47831908570147313,2,0.5745259730117013,49,0.5833333333333334,0.5,1,1,4211.185
7902,FDR22,0.4943521991149732,1,0.05625220217702224,15,0.33389191098071974,27,0.0,0.5,3,3,5257.1568
